gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter
ENSMUSG00000022015	0.07460746	0.058968425	0.40534016	0.051660873	0.024689237	0.0726626
ENSMUSG00000032540	0.019233666	0.124207266	-0.110870786	0.067202955	0.011671021	0.12278255
ENSMUSG00000097174	0.06559637	0.4345956	0.45085013	0.2595154	0.047098264	0.1680763
ENSMUSG00000057147	-0.0007194338	-0.55125505	-0.10570739	-0.3139695	-0.075457565	-0.25200683
ENSMUSG00000046295	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000069910	0.040970016	0.33410737	0.14935267	0.24135225	0.053372905	0.22026874
ENSMUSG00000087647	0.043399073	-0.099654436	-0.038444087	-0.08363995	0.09620383	-0.049706683
ENSMUSG00000015189	0.025839653	0.23190135	0.07601024	0.25593513	0.004706406	0.10525172
ENSMUSG00000021978	0.030576874	0.236841	0.022422869	0.16701137	0.05811816	0.1931909
ENSMUSG00000004069	0.049391177	0.34232602	0.20198674	0.26181486	0.032564845	0.1977345
ENSMUSG00000000184	0.057495505	-0.051655963	0.09768877	0.12930377	0.054822177	0.0058004437
ENSMUSG00000089726	0.14134273	0.036596417	0.5728627	0.15181845	0.041048814	0.042588662
ENSMUSG00000012350	0.029094476	-0.08330695	-0.09212791	-0.074709326	0.0020980067	-0.04960557
ENSMUSG00000115430	0.02859458	0.015103409	-0.022789324	0.26331225	0.016493797	-0.12653042
ENSMUSG00000034723	0.019215439	0.21807152	-0.13862234	0.15900186	-0.025905596	0.10010711
ENSMUSG00000110320	0.0044113537	-0.12714751	-0.09926442	-0.038793437	0.015143932	-0.048008148
ENSMUSG00000097196	0.03184703	0.42152107	0.022959376	0.27474996	-0.015199054	0.17318384
ENSMUSG00000035021	0.04760682	0.13847513	0.11988951	0.21285342	0.05888989	0.09954204
ENSMUSG00000110663	0.109586775	-0.0656742	0.40241393	0.09129913	0.05469728	-0.02587394
ENSMUSG00000021072	0.035538584	0.1774442	0.044653665	0.14717007	0.037050683	0.14786808
ENSMUSG00000058056	0.03829931	-0.11940154	0.09660007	-0.1380173	0.052079123	-0.07374943
ENSMUSG00000048251	0.013472859	0.024305448	-0.034383915	0.06888067	0.063116066	0.11200937
ENSMUSG00000030126	0.025163162	0.2501859	-0.04249739	0.1256121	0.035357036	0.2149259
ENSMUSG00000060935	0.05765981	0.34842443	0.12016863	0.27197295	0.08143868	0.22187269
ENSMUSG00000028438	0.03143122	0.38016826	-0.0069794515	0.20250067	-0.013804083	0.2410073
ENSMUSG00000002968	0.047427386	0.36531278	0.21536368	0.19026701	0.063815884	0.19146836
ENSMUSG00000047879	0.05242215	0.36107412	0.29278818	0.25570783	0.069530085	0.18527116
ENSMUSG00000041571	0.1353684	0.2913428	0.59624416	0.24283545	0.07711923	0.15422358
ENSMUSG00000107499	0.0489927	0.22309941	0.11554019	0.17019925	0.06094094	0.14553796
ENSMUSG00000037072	0.049487993	0.46827725	0.28589267	0.24529931	0.064745925	0.2397692
ENSMUSG00000028796	0.03798595	0.08610436	0.035580307	0.073249154	0.057149462	0.07700687
ENSMUSG00000085261	0.024064878	-0.121638134	-0.10624282	-0.118692525	0.05982755	-0.052760612
ENSMUSG00000029415	0.032365717	0.37679207	0.18199265	0.14327045	0.042742535	0.20198856
ENSMUSG00000020160	0.029504472	0.010569389	-0.16100757	0.023856955	0.041862413	0.053850263
ENSMUSG00000043243	0.09303205	-0.07766301	0.08674919	0.07333525	0.08124104	-0.041469593
ENSMUSG00000049106	0.016741911	0.17945762	-0.1659818	0.04447171	0.06680948	0.23545317
ENSMUSG00000026659	0.06991063	0.2991829	0.3320899	0.2070054	0.06583759	0.17341447
ENSMUSG00000035227	0.11803843	-0.08746011	0.3775817	0.029405063	0.028483154	-0.045034103
ENSMUSG00000101162	0.11161953	0.22177808	0.49641857	0.20022483	0.061231654	0.18416554
ENSMUSG00000067773	0.013247359	-0.06674382	-0.1551771	-0.15273997	-0.07015725	-0.14030595
ENSMUSG00000017291	0.05339882	0.48544958	0.14492065	0.28439608	0.055426873	0.24887057
ENSMUSG00000022791	0.040492736	0.13410409	0.10647314	0.15045473	0.059766654	0.14746805
ENSMUSG00000050310	0.04117237	0.40520337	0.18292867	0.25000438	0.07408952	0.22590862
ENSMUSG00000022426	0.06639199	0.32462463	0.34812483	0.19426323	0.0675191	0.18405798
ENSMUSG00000020368	0.09166036	0.46262825	0.37333554	0.29887262	0.10165931	0.22726586
ENSMUSG00000005540	-0.0035074754	-0.17355321	-0.06220437	-0.18902975	-0.011640195	-0.106288016
ENSMUSG00000020914	0.0636903	0.3507131	0.28471905	0.2414182	0.063955694	0.2060042
ENSMUSG00000022822	0.0599036	0.28619593	0.32407847	0.23810323	0.045689505	0.14638682
ENSMUSG00000004096	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000036822	0.1395659	0.37642437	0.42188057	0.33967003	0.14452308	0.18875264
ENSMUSG00000055725	0.039419524	0.15466805	0.18563291	0.12319201	0.04962499	0.11045969
ENSMUSG00000006310	0.09882923	0.04630381	0.33347192	0.1470964	0.07171969	-0.051745452
ENSMUSG00000033769	0.027907262	0.26201406	-0.028886221	0.23240173	0.03983892	0.1321391
ENSMUSG00000033707	0.1370439	0.14432469	0.42023337	0.12323465	0.0731105	0.07987592
ENSMUSG00000022521	0.033724815	0.24726689	-0.02869771	0.1395699	0.053766113	0.1732136
ENSMUSG00000042213	-0.007950839	-0.54766124	-0.06988139	-0.31136608	-0.05076022	-0.24600594
ENSMUSG00000002057	0.06371136	-0.07382424	0.10240805	-0.27151734	0.07078897	-0.07801738
ENSMUSG00000040842	0.0702832	0.39826217	0.2035855	0.11920195	0.08447224	0.25456625
ENSMUSG00000025525	-0.022321485	0.0010198135	-0.198547	0.13488634	-0.054811243	0.09585028
ENSMUSG00000000378	0.045760956	0.41536686	0.07332681	0.29977113	0.054065596	0.2144336
ENSMUSG00000030846	0.063342445	0.4793725	0.25827822	0.320765	0.11566078	0.23599373
ENSMUSG00000113621	0.02721454	0.25236067	-0.09816815	0.1480649	-0.016411653	0.21807286
ENSMUSG00000027287	0.035816513	0.2554198	0.037541974	0.1914629	0.031752378	0.15248552
ENSMUSG00000049728	0.09421299	0.47740597	0.32273838	0.27861997	0.1149499	0.2608093
ENSMUSG00000030268	0.083748676	0.20559601	0.34270146	0.27512702	0.09043708	0.14462465
ENSMUSG00000025477	0.022097025	0.22658512	-0.101288155	0.15873823	0.02518997	0.18258369
ENSMUSG00000042671	0.021720225	-0.11224549	-0.1263	-0.035654917	0.037895113	0.00089474034
ENSMUSG00000086646	0.04340676	0.27199867	0.067721635	0.2737151	0.06699621	0.18256879
ENSMUSG00000024181	0.0822453	0.27349332	0.043947108	0.09649069	0.0884651	0.19567356
ENSMUSG00000048399	-0.006198192	-0.12726523	-0.19151103	-0.13767713	-0.03769988	-0.115559325
ENSMUSG00000045594	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000085485	0.07787401	0.074066505	0.3914972	0.30558723	0.08778634	-0.029402977
ENSMUSG00000015671	0.058804672	0.34154433	0.25907183	0.1996512	0.057658225	0.23818775
ENSMUSG00000027863	0.10408077	-0.049549427	0.43402186	-0.0048870486	-0.00020167834	-0.09127414
ENSMUSG00000024012	0.047760345	0.2515177	0.27195323	0.21301429	0.0666794	0.1358545
ENSMUSG00000020576	0.0112536885	0.23433441	-0.20038223	0.0017132976	-0.0008193668	0.20816723
ENSMUSG00000045252	0.09526427	0.3216477	0.17141534	0.1595081	0.09520042	0.21380493
ENSMUSG00000028637	0.04004704	0.17342559	0.015787642	0.06663715	0.039699703	0.0967553
ENSMUSG00000026273	0.050091483	0.2256492	0.42295578	0.16589105	0.03507977	0.12252017
ENSMUSG00000025234	0.050117597	0.4214675	0.13649237	0.24165261	0.07416892	0.24730541
ENSMUSG00000090210	0.044973373	-0.07125213	-0.045037284	-0.035138853	0.058389064	-0.052135065
ENSMUSG00000025393	0.13092622	0.34315565	0.5378469	0.28696483	0.098145835	0.17071922
ENSMUSG00000022466	0.029146705	0.26091173	-0.11089636	0.05490484	0.03291556	0.20937136
ENSMUSG00000113537	0.05997994	-0.053128622	0.028095284	-0.01597508	0.06474968	-0.04843313
ENSMUSG00000025963	0.022125237	0.3208266	-0.12493963	0.21681371	-0.059461277	0.17169634
ENSMUSG00000057060	0.017484685	-0.11248852	-0.06612864	0.101529874	0.0053422675	-0.024539966
ENSMUSG00000085860	0.10152786	0.25210458	0.44009894	0.29388788	0.09857325	0.11479276
ENSMUSG00000026034	0.10850673	0.39807922	0.5261417	0.27113461	0.08464244	0.16959777
ENSMUSG00000022779	0.04084112	0.3468499	0.22504364	0.19403015	0.045898013	0.1919766
ENSMUSG00000022148	-0.017293917	-0.18884353	-0.19273062	-0.17498496	-0.005050096	-0.07457501
ENSMUSG00000099843	0.02644059	0.30062976	-0.021595033	0.124355085	-0.058219533	0.2066366
ENSMUSG00000060147	0.06680986	0.25941017	0.31765878	0.28770626	0.08783282	0.13983624
ENSMUSG00000086155	0.022092545	-0.04188254	-0.15879533	0.04521403	0.02335697	0.052308388
ENSMUSG00000086584	0.038368996	-0.046613164	-0.006515252	-0.012745458	0.042482372	-0.068849474
ENSMUSG00000027469	0.0459163	0.24230994	0.123454764	0.10514991	0.04496764	0.18669243
ENSMUSG00000007035	0.047432974	0.094073854	0.07055161	0.21030173	0.04705413	0.059623912
ENSMUSG00000057841	0.26349616	0.4145072	0.7368362	0.31761125	0.1320048	0.24522172
ENSMUSG00000101922	-0.003350143	-0.1349337	-0.17231098	-0.15703313	-0.06380733	-0.1151158
ENSMUSG00000034321	0.07315733	0.35597333	0.39784092	0.24035068	0.05428882	0.19108443
ENSMUSG00000014771	0.066506855	0.25823265	0.43289405	0.2248171	0.033206962	0.12498104
ENSMUSG00000034525	0.026530253	0.3648445	-0.03115523	0.15499032	0.057387266	0.23853897
ENSMUSG00000027525	-0.06943518	-0.6020698	-0.17935333	-0.27090362	-0.05771635	-0.24911757
ENSMUSG00000035126	0.029863743	0.4445466	-0.03969573	0.22100152	0.0024316572	0.27138776
ENSMUSG00000075020	0.043275967	-0.048095264	-0.00806994	0.068990566	0.05892005	-0.03430658
ENSMUSG00000018697	0.036429662	0.26985478	0.05860252	0.23484044	-0.008134135	0.1281564
ENSMUSG00000021629	0.04490628	0.32918862	0.21755318	0.17728853	0.03707135	0.18449804
ENSMUSG00000036377	0.025765646	-0.10039438	-0.021165213	-0.06197435	0.050467703	-0.030191666
ENSMUSG00000035818	0.022279069	-0.096428774	-0.077025905	-0.24991634	0.061509594	-0.13726862
ENSMUSG00000049969	0.12855706	0.38700992	0.40865076	0.32257497	0.13003866	0.21137983
ENSMUSG00000101517	0.03399279	-0.108559124	-0.00805038	-0.09552762	0.04811623	-0.06960503
ENSMUSG00000000275	0.07594831	0.21112897	0.18131389	0.24212268	0.08947591	0.17402877
ENSMUSG00000033478	0.049843956	0.26233906	0.124054685	0.26036936	0.09186033	0.20175293
ENSMUSG00000058076	0.05415733	0.24939683	0.19950072	0.21452045	0.05579456	0.13487497
ENSMUSG00000027478	0.041358773	0.2869623	0.14787003	0.18191794	0.073202774	0.1590731
ENSMUSG00000028298	0.087143466	-0.07871836	0.40385672	-0.16288479	-0.003934687	-0.12935719
ENSMUSG00000027671	0.047773246	0.4504158	0.26739204	0.26674548	0.08296012	0.19177736
ENSMUSG00000026790	0.04375629	0.44599682	0.25296736	0.26434872	0.061763994	0.19818605
ENSMUSG00000024570	0.10047897	0.17417304	0.42674989	0.1971224	0.065137364	0.098779336
ENSMUSG00000033983	0.16506118	-0.034382407	0.44992346	0.28225222	0.06774213	-0.06725608
ENSMUSG00000037188	0.07412704	0.03302074	0.25869355	0.008013378	0.05558812	0.08560941
ENSMUSG00000097746	0.043264836	0.24081448	0.07892258	0.28694355	0.09295286	0.16181947
ENSMUSG00000023345	0.026565107	0.22177897	-0.08949534	0.082905225	0.037158072	0.2130683
ENSMUSG00000028882	0.04389602	0.2968284	0.2516936	0.25032493	0.074571155	0.18215993
ENSMUSG00000060715	0.019686306	-0.101714134	-0.085882954	0.0922641	-0.043625124	-0.052894436
ENSMUSG00000008730	0.048507985	0.29237953	0.06432356	0.22475487	0.07805973	0.18090436
ENSMUSG00000022394	0.05514972	0.3239015	0.2542699	0.2574046	0.056409527	0.16572987
ENSMUSG00000086277	0.057795502	-0.117989235	0.036428355	-0.14423086	0.0770916	-0.087085664
ENSMUSG00000021111	0.05454563	0.44804615	0.22854392	0.28468698	0.09329629	0.23244327
ENSMUSG00000044664	0.032054078	0.07348954	-0.03021191	0.2892235	-0.044401754	-0.045885507
ENSMUSG00000023341	-0.016543707	-0.098248966	-0.17530203	-0.033550452	-0.06884811	-0.062186025
ENSMUSG00000056214	0.029692939	0.17005603	-0.07923888	0.11189284	0.053747784	0.18784927
ENSMUSG00000038831	0.023205824	0.11959975	-0.0767156	0.06443311	0.027540967	0.08213123
ENSMUSG00000025485	0.05619859	0.2928772	0.091430925	0.24494588	0.093013175	0.21017297
ENSMUSG00000097640	0.052097376	0.37710664	0.16556081	0.28605458	0.090791605	0.22629684
ENSMUSG00000030201	0.045958806	0.24283744	0.054578777	0.18098213	0.059821703	0.17995206
ENSMUSG00000019370	0.036136184	0.3906679	-0.0053001926	0.21247786	0.088150166	0.24701725
ENSMUSG00000027985	0.038518783	0.027366804	-0.052764703	0.1725259	0.07337312	0.09346386
ENSMUSG00000112265	0.05055412	-0.030808875	0.10806216	0.18679328	0.044232506	-0.09560467
ENSMUSG00000034674	0.05458743	0.36631453	0.2643386	0.28391117	0.087164074	0.19195595
ENSMUSG00000021510	0.03229165	0.23617318	0.117524795	0.2358099	-0.0465515	0.09768828
ENSMUSG00000092203	0.3708652	0.42845723	1.0313107	0.3433743	0.09782233	0.22247674
ENSMUSG00000073910	0.030713018	0.10471498	-0.08566958	0.099470764	0.057861164	0.14579786
ENSMUSG00000090861	0.038871143	0.3865797	0.106005564	0.2308356	-0.017202483	0.2187367
ENSMUSG00000097467	0.058870252	0.34557074	0.15762405	0.14463212	0.06873301	0.20565094
ENSMUSG00000029178	0.13756108	0.3842771	0.47720668	0.30945125	0.124489546	0.21659645
ENSMUSG00000038599	0.013701903	-0.04226586	-0.21762145	0.077725604	0.02195864	-0.08036133
ENSMUSG00000058571	0.014200831	-0.06801543	-0.15101154	0.08773143	-0.014412256	0.10964628
ENSMUSG00000027679	0.06165363	0.39674005	0.35293663	0.22404216	0.038856488	0.18977429
ENSMUSG00000029994	0.0314356	0.03256104	0.03590012	0.06728113	0.032320153	0.056346
ENSMUSG00000095463	0.009311887	0.099752635	-0.22531842	0.022612134	0.021921095	0.10703393
ENSMUSG00000055024	0.011280143	0.42982095	-0.08154966	0.36366373	0.108477965	0.24559373
ENSMUSG00000058503	0.033305507	0.32629937	0.17763844	0.15073128	0.048256427	0.16431987
ENSMUSG00000057098	0.023852894	-0.07390265	-0.0643411	0.09726525	0.02100317	0.00609859
ENSMUSG00000024371	0.06770162	0.21666814	0.13699327	0.18481873	0.072793275	0.15304473
ENSMUSG00000023806	0.019436931	0.2607148	-0.15651001	0.116583556	-0.0089403195	0.22091414
ENSMUSG00000041308	0.05243499	0.2794514	0.1947159	0.26338422	0.077852145	0.15198329
ENSMUSG00000057551	0.031651385	0.27172753	0.1079214	0.21516617	0.04348378	0.13879171
ENSMUSG00000036873	0.06589513	0.25246102	0.18163738	0.020822175	0.065424904	0.15361315
ENSMUSG00000030172	0.03414395	0.41627526	0.05966112	0.23502004	-0.0016134061	0.22323811
ENSMUSG00000013611	0.020229476	-0.12968977	-0.1141219	-0.096384935	0.005838072	0.0034663454
ENSMUSG00000114491	0.007186392	-0.14021277	-0.14084047	-0.23642765	0.049644876	-0.14029647
ENSMUSG00000074604	0.036153145	-0.12002929	-0.0072379303	-0.2554656	0.04527037	-0.15582636
ENSMUSG00000107714	0.023324495	-0.12264623	0.06398712	-0.121829726	0.010897813	-0.048086274
ENSMUSG00000052605	0.092608735	-0.07357545	0.26290458	0.012941057	0.042224374	-0.060403757
ENSMUSG00000021143	0.031731438	0.2624012	-0.015172263	0.22658062	0.042705685	0.18579178
ENSMUSG00000027879	0.029062442	0.3325314	0.043784354	0.089734666	0.03516326	0.2103051
ENSMUSG00000015461	0.04648928	0.35698244	0.25998458	0.14944035	0.051957794	0.19609013
ENSMUSG00000068039	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000029833	0.059345085	0.4258256	0.17375353	0.3025683	0.083480455	0.23342633
ENSMUSG00000001517	0.048952248	0.3579036	0.18045129	0.18454717	0.04376317	0.25191137
ENSMUSG00000032458	0.011365114	0.31407154	0.062355943	0.1955913	0.022362327	0.21083765
ENSMUSG00000021811	0.06424103	0.24026415	0.27493432	0.22558576	0.06625721	0.15237477
ENSMUSG00000041278	0.0396778	0.21014638	0.15867884	0.19022621	0.031001199	0.13557492
ENSMUSG00000028293	0.04067637	0.29506457	0.16148697	0.1404186	0.017430728	0.1912976
ENSMUSG00000019802	0.034493327	0.3352859	0.05109629	0.14463279	0.04815774	0.18190044
ENSMUSG00000022881	0.091545604	0.32826462	0.5145719	0.24369226	0.02709694	0.14631528
ENSMUSG00000022529	0.033361148	0.27648768	0.037764933	0.16394475	0.07272464	0.22965123
ENSMUSG00000099958	0.05486141	0.16076659	0.06612141	0.13417095	0.045599595	0.0985824
ENSMUSG00000078964	0.03401079	-0.08988285	0.005292961	0.05325387	-0.034054	-0.049853694
ENSMUSG00000040865	0.05947201	0.26548904	0.11910055	0.20959146	0.08284559	0.18486856
ENSMUSG00000085915	0.022597553	-0.14246234	-0.09984152	-0.121479005	0.011617997	-0.039940592
ENSMUSG00000010048	0.0684227	0.27487525	0.39283192	0.23656996	0.075996056	0.16722687
ENSMUSG00000039662	0.032897025	0.33765545	0.11206475	0.11394253	0.05672827	0.19584288
ENSMUSG00000003360	0.057517104	0.30595532	0.37743142	0.18989205	0.03469752	0.13808
ENSMUSG00000032115	0.06252013	0.4426197	0.23039563	0.28783333	0.057362862	0.23094782
ENSMUSG00000023460	0.060281117	0.14724056	0.12509245	0.033106267	0.0520703	0.18086007
ENSMUSG00000047515	0.03450775	0.44561383	0.10528091	0.26488575	-0.03619241	0.1324063
ENSMUSG00000085730	-0.01211538	-0.083533555	-0.19273269	-0.05835657	0.019642077	0.07809693
ENSMUSG00000043301	0.012285813	-0.13485435	-0.115282595	-0.058073755	0.015019816	-0.0012439042
ENSMUSG00000067279	-0.61765087	-0.61523527	-0.59706795	-0.28170833	-0.2142192	-0.27472806
ENSMUSG00000031822	0.109925605	0.23834288	0.34538263	0.1623286	0.08155923	0.20003562
ENSMUSG00000039298	0.025330426	0.26470903	-0.082422584	0.24136753	0.022305245	0.17609483
ENSMUSG00000020149	0.09182654	0.35309193	0.39864135	0.26713797	0.09694277	0.19755152
ENSMUSG00000071662	0.060426418	0.24941522	0.32030502	0.13827941	0.026185082	0.15120305
ENSMUSG00000022103	0.0017363771	-0.1636771	-0.16211347	-0.009602202	-0.01871635	0.07841931
ENSMUSG00000043079	0.051197816	-0.18116675	0.0028305894	-0.06421307	0.08925538	-0.024341062
ENSMUSG00000028977	0.066952586	0.15383224	0.102640666	0.030729827	0.064751595	0.14838776
ENSMUSG00000026942	0.024615034	0.28747743	-0.022681907	0.11545173	-0.007903697	0.13625538
ENSMUSG00000034160	0.017929569	0.2735555	0.20100738	0.30334014	0.10928519	0.15440711
ENSMUSG00000115925	0.07455633	-0.0559342	0.099176146	-0.043901365	0.038866173	-0.13216391
ENSMUSG00000003779	0.077185206	0.4462686	0.40638617	0.28778067	0.10013748	0.23217463
ENSMUSG00000044083	0.01237175	0.060052898	-0.18422379	0.1145033	0.02716951	0.0034507003
ENSMUSG00000031647	0.038905	0.22151794	0.05372339	0.14163819	0.03270173	0.17053413
ENSMUSG00000115943	0.07240504	-0.054484904	0.24812059	0.0622815	0.055068363	-0.010867217
ENSMUSG00000031696	0.0499974	0.3683454	0.28279516	0.2661457	0.05163357	0.20395853
ENSMUSG00000007036	0.033529963	0.26814008	0.105893895	0.078230746	0.06056634	0.11250748
ENSMUSG00000109865	0.03954593	0.31479204	0.12705998	0.2699494	0.057970144	0.20090868
ENSMUSG00000055371	0.032858714	0.5084907	0.020727249	0.18045367	0.027623948	0.2754595
ENSMUSG00000020335	0.033356167	0.018062564	-0.04502404	0.0034207786	0.01796331	0.059737965
ENSMUSG00000112110	0.025015041	0.23229462	-0.0853826	0.18249284	-0.057071324	0.123829715
ENSMUSG00000027427	0.04328153	0.44456533	0.22628687	0.100955784	0.015435742	0.2398439
ENSMUSG00000053094	0.17942305	-0.0634498	0.41473234	0.024664177	0.056315694	-0.062214766
ENSMUSG00000060579	0.0162254	0.06348735	-0.18673286	0.117675826	-0.0018648711	0.10150883
ENSMUSG00000073236	0.10921592	0.47474006	0.5221635	0.29080442	0.09211666	0.19856645
ENSMUSG00000031691	0.07462832	0.46812358	0.34007528	0.3054644	0.11363329	0.2349505
ENSMUSG00000038368	0.023122013	0.19231321	-0.07110963	0.1456349	0.042912856	0.11738788
ENSMUSG00000029344	0.046071157	0.33013394	0.15591173	0.25961208	0.09056176	0.1813918
ENSMUSG00000018286	0.08158718	0.350441	0.43870717	0.20775792	0.062001787	0.1524036
ENSMUSG00000035762	0.03991683	0.30100322	0.067235455	0.23040572	0.050205357	0.21091448
ENSMUSG00000039840	0.025940418	0.23726588	-0.07998824	0.1815007	-0.011301753	0.12598774
ENSMUSG00000034192	0.06855591	0.36575085	0.54090136	0.22143345	0.06379544	0.18137963
ENSMUSG00000026484	0.0564474	0.356212	0.16146907	0.21824361	0.08047386	0.19321196
ENSMUSG00000044072	0.031877536	0.14995617	-0.07342479	0.21645507	0.032750897	0.09204743
ENSMUSG00000025968	0.040123265	0.6132445	0.14819507	0.22858351	0.045101546	0.30569407
ENSMUSG00000020955	0.056370895	0.4030633	0.17679231	0.24401854	0.08275077	0.2289883
ENSMUSG00000034311	-0.0004853679	0.22620177	0.06847328	0.23751333	0.0059948214	0.13139457
ENSMUSG00000007739	0.10274612	0.3310457	0.36920327	0.27944046	0.10264578	0.18839099
ENSMUSG00000067787	0.06214823	0.46193215	0.27056816	0.23669386	0.06859366	0.24267076
ENSMUSG00000040249	0.049340516	0.20158389	0.11065881	0.121982105	0.06168628	0.18372181
ENSMUSG00000032925	0.030107241	-0.1005412	-0.060928456	-0.09667944	0.04679336	-0.03733383
ENSMUSG00000037286	0.03905437	0.39773658	0.081790365	0.25574267	0.034312733	0.2167668
ENSMUSG00000021952	0.04688821	0.39635602	0.10812526	0.19184029	0.06391203	0.2448339
ENSMUSG00000028675	0.21047954	0.25105804	0.7119685	0.2801652	0.08887529	0.14169373
ENSMUSG00000060733	0.05756662	0.30604494	0.19450094	0.29884312	0.09644534	0.16564506
ENSMUSG00000056494	0.015252953	-0.12017868	-0.1315073	-0.26057556	-0.023863206	-0.13842118
ENSMUSG00000000555	0.024856174	-0.51002365	0.03702806	-0.30162257	0.055455804	-0.22039862
ENSMUSG00000009112	0.038053125	0.24488504	0.11283906	0.23620684	0.039101787	0.18149021
ENSMUSG00000031772	0.01547347	-0.19010295	0.017192941	-0.05120292	0.018531892	-0.020595253
ENSMUSG00000034707	0.046565425	0.15316647	0.2270052	0.2321134	0.053010516	0.11811302
ENSMUSG00000045394	0.07939843	0.35130066	0.24080883	0.33778676	0.1278803	0.13136932
ENSMUSG00000028443	0.042829126	0.3782987	0.08524474	0.20439816	0.06328783	0.2353679
ENSMUSG00000037331	0.078251965	0.31317076	0.21799232	0.32764158	0.1223205	0.15958813
ENSMUSG00000074607	0.020931914	-0.026390683	-0.13426085	0.025445806	0.0485086	-0.0047753127
ENSMUSG00000040987	0.03218463	0.06725659	0.16562913	0.20238121	0.04520925	-0.0051437905
ENSMUSG00000031586	0.10521229	0.31500128	0.41446903	0.283666	0.10175854	0.19691731
ENSMUSG00000050697	0.040339865	0.28088441	0.056406222	0.18167467	0.0706036	0.19729082
ENSMUSG00000037373	0.027128061	0.39399418	0.10444239	0.22878283	0.046768226	0.20478135
ENSMUSG00000004056	0.04344709	0.41493338	0.10631309	0.3058237	0.08451849	0.19160411
ENSMUSG00000086960	-0.030132905	-0.1472303	-0.16080734	-0.11248566	-0.03252294	-0.057905786
ENSMUSG00000112129	0.043293517	-0.14365834	-0.09051425	-0.07034063	0.04287064	-0.032872453
ENSMUSG00000107614	0.011228471	-0.14505509	-0.06999967	-0.23427014	0.009570746	-0.10833421
ENSMUSG00000005299	0.027298888	0.32262462	-0.028126651	0.1296888	0.0333613	0.19851147
ENSMUSG00000020114	0.05051572	0.482853	0.14601827	0.32122797	0.09320784	0.23156571
ENSMUSG00000037712	0.021721484	0.2968281	-0.14606172	0.19565476	0.066504374	0.27421263
ENSMUSG00000026701	0.16295646	0.2171043	0.6127073	0.2797089	0.09171399	0.1270822
ENSMUSG00000058183	0.0433314	-0.116465636	0.066246934	-0.108678125	0.06183815	-0.051374678
ENSMUSG00000001127	0.009907296	0.11142053	0.32535478	0.18980849	0.03749678	0.04213934
ENSMUSG00000035671	0.04792227	0.26689133	0.28896928	0.15071525	0.061681107	0.16446032
ENSMUSG00000115961	-0.0025337075	-0.15049091	-0.06748407	-0.1837397	0.0131062735	-0.11805366
ENSMUSG00000030521	0.04583402	0.34002113	0.17786954	0.23391157	0.065155655	0.23558244
ENSMUSG00000003731	0.038456604	0.4151061	0.08552599	0.12491367	0.033628277	0.23847975
ENSMUSG00000068523	0.1311408	0.42360514	0.5991273	0.26090673	0.091179274	0.20575862
ENSMUSG00000026836	0.02787119	0.102875866	-0.11819329	0.008795018	0.020747164	0.1726045
ENSMUSG00000026843	0.06358528	0.47224215	0.2678087	0.31088233	0.10381231	0.22519886
ENSMUSG00000105254	0.023537043	-0.052027706	-0.07812691	0.2264836	-0.05143637	-0.09586747
ENSMUSG00000074182	0.028943203	0.32389104	-0.021778947	0.06478932	0.05033243	0.21768402
ENSMUSG00000097527	0.011103285	0.04620194	-0.18837425	0.09188787	-0.034338698	0.11938144
ENSMUSG00000034762	0.016734619	0.16159396	-0.15094294	0.08722787	0.02147687	0.1769278
ENSMUSG00000115405	0.043313373	-0.10030881	-0.0018912284	-0.13428074	0.036945395	-0.06735452
ENSMUSG00000039000	0.03697367	0.41695553	0.09405692	0.23856919	0.041637167	0.19137877
ENSMUSG00000024427	0.120402254	0.28658235	0.378733	0.29066846	0.11125217	0.20047054
ENSMUSG00000036188	0.021078922	0.33509824	-0.062825546	0.20343706	0.060073137	0.26125756
ENSMUSG00000027245	0.23921952	-0.02937673	0.5641209	0.25293514	0.112412974	-0.06068118
ENSMUSG00000029063	0.12464845	-0.01683917	0.21118535	0.20611264	0.09815698	-0.06089666
ENSMUSG00000021852	0.020155642	-0.062433086	-0.13929877	-0.036355536	-0.013124798	0.036840502
ENSMUSG00000026571	0.032280672	0.47563028	0.00942707	0.2439553	0.03146853	0.25514752
ENSMUSG00000029434	0.029344717	0.21768251	-0.03725992	0.21051404	0.0030735983	0.09513888
ENSMUSG00000022404	0.035870634	0.23198693	0.1079666	0.17000613	0.016808873	0.10287124
ENSMUSG00000026980	0.035435244	0.075814925	0.007282925	0.22682902	0.019825699	0.0396096
ENSMUSG00000031987	0.037441432	0.2442673	0.05268876	0.00951974	0.052824568	0.1898712
ENSMUSG00000032469	0.07717208	0.37856352	0.25124618	0.30427897	0.10526921	0.22368486
ENSMUSG00000029471	0.056528192	0.2424854	0.15576331	0.17305128	0.06895594	0.18327917
